player_id,player_name,role,from_league,to_league,from_season,to_season,age_from,age_to,holdout
mlbam-669432,Trevor Rogers,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-623167,Chris Flexen,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-665795,Edward Cabrera,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-572143,Burch Smith,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-691172,Yosver Zulueta,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-641816,Tyler Mahle,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-615698,Cal Quantrill,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-663465,Kolby Allard,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-683155,Joey Estes,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-669084,DL Hall,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-657024,Erik Swanson,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-605156,Aaron Brooks,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-607237,Amir Garrett,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-677955,Jaden Hill,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-543391,Casey Kelly,pitcher,MLB,AAA,2024,2025,35.0,36.0,False
mlbam-641771,Chad Kuhl,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-676755,Isaac Mattson,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-592426,Luke Jackson,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-670871,Guillo Zuñiga,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-677020,Josh Walker,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-663474,Triston McKenzie,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-656232,Brandon Bielak,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-592779,Brock Stewart,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-700249,Cade Povich,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-663568,Stephen Kolek,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-682052,Jacob Lopez,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-664192,Joey Lucchesi,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-641540,Dane Dunning,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-518886,Craig Kimbrel,pitcher,MLB,AAA,2024,2025,36.0,37.0,False
mlbam-621111,Walker Buehler,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-664123,Scott Effross,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-669438,Mason Englert,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-642546,Jonathan Hernández,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-572971,Dallas Keuchel,pitcher,MLB,AAA,2024,2025,36.0,37.0,False
mlbam-667725,Kyle Tyler,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-621097,Jacob Waguespack,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-686730,Carson Spiers,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-696136,Jordan Wicks,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-677976,Randy Dobnak,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-647315,Zach Pop,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-471911,Carlos Carrasco,pitcher,MLB,AAA,2024,2025,37.0,38.0,False
mlbam-605155,Colten Brewer,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-656924,Ryder Ryan,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-687424,Anthony Maldonado,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-680736,Justin Wrobleski,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-670036,Matt Festa,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-621051,Steven Wilson,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-663562,Noah Davis,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-670280,David Bednar,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-605288,Adrian Houser,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-605154,John Brebbia,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-687134,Bradley Blalock,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-669330,Tyler Wells,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-612434,Miguel Castro,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-683232,Nick Mears,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-656848,Michael Petersen,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-660761,José Suarez,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-628317,Kenta Maeda,pitcher,MLB,AAA,2024,2025,36.0,37.0,False
mlbam-694037,Daniel Palencia,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-641712,Dakota Hudson,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-670990,Yohan Ramírez,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-670766,Darren McCaughan,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-669721,Davis Daniel,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-622694,Elieser Hernández,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-641835,Tim Mayza,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-671212,Joe Boyle,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-489119,Wade Miley,pitcher,MLB,AAA,2024,2025,38.0,39.0,False
mlbam-696131,Mason Black,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-664875,Justin Lawrence,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-681892,Kody Funderburk,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-690544,Bailey Horn,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-693821,Bryce Elder,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-682610,Roddery Muñoz,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-656786,Parker Mushinski,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-657240,Julian Merryweather,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-677944,Slade Cecconi,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-805673,Zebby Matthews,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-607179,Jordan Weems,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-672851,Joan Adon,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-605182,Mike Clevinger,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-606965,Chris Devenski,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-701643,Grant Hartwig,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-694646,Chayce McDermott,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-608566,Germán Márquez,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-681217,Chase Silseth,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-666277,George Soriano,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-676568,Ricky Vanasco,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-681806,Andrew Wantz,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-683627,Anthony Molina,pitcher,MLB,AAA,2024,2025,22.0,23.0,False
mlbam-621389,Ty Blach,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-814005,Jake Bloss,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-675911,Spencer Strider,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-674072,Tommy Henry,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-680897,Nick Nastrini,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-665620,Deivi García,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-670810,Logan Gillaspie,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-676969,Brett de Geus,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-676775,Keaton Winn,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-692230,Carlos Rodriguez,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-621366,Ryan Borucki,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-657053,Touki Toussaint,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-543518,Scott McGough,pitcher,MLB,AAA,2024,2025,35.0,36.0,False
mlbam-641585,J.P. France,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-800049,Adam Mazur,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-621016,Jose Cuas,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-669422,Matt Sauer,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-668390,Cole Winn,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-663321,Nick Hernandez,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-663765,Jake Woodford,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-681982,Grant Anderson,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-676714,Brandon Hughes,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-656420,J.P. Feyereisen,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-668676,Zach Plesac,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-641312,Shaun Anderson,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-595881,Tyler Beede,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-676272,Bobby Miller,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-641360,Phil Bickford,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-685299,Tanner Gordon,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-668984,Casey Legumina,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-683004,Jack Leiter,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-670103,Raymond Burgos,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-664351,Luis Contreras,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-656354,Austin Davis,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-689266,Dylan Dodd,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-664129,Geoff Hartlieb,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-682175,Joe Jacques,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-680891,Jack Neely,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-543766,Bryan Shaw,pitcher,MLB,AAA,2024,2025,37.0,38.0,False
mlbam-677865,Justin Bruihl,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-702674,Caden Dana,pitcher,MLB,AAA,2024,2025,21.0,22.0,False
mlbam-678906,Kai-Wei Teng,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-554431,Tyler Matzek,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-605335,Brandon Leibrandt,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-543238,Anthony Gose,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-687922,Easton Lucas,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-694361,Will Klein,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-675650,Michael Mercado,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-676617,Riley O'Brien,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-676680,Tom Cosgrove,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-682989,Victor Mederos,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-641645,Luis Guillorme,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-691441,Cristian Mena,pitcher,MLB,AAA,2024,2025,22.0,23.0,False
mlbam-680742,Jonathan Bowlan,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-641427,Alan Busenitz,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-687377,Orlando Ribalta,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-666818,Luis Frías,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-680686,Josiah Gray,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-685116,Austin Kitchen,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-694350,Zach Brzykcy,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-686654,Ty Adcock,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-676083,Janson Junk,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-656186,Dan Altavilla,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-642216,Allan Winans,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-595928,John Curtiss,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-663462,Isaiah Campbell,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-694462,Hurston Waldrep,pitcher,MLB,AAA,2024,2025,22.0,23.0,False
mlbam-669169,Jonathan Heasley,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-640454,Matt Krook,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-686294,Amos Willingham,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-670161,Parker Dunshee,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-679358,Eric Orze,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-641401,Connor Brogdon,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-669391,Owen White,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-680689,Lyon Richardson,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-621399,Brady Feigl,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-686751,Seth Johnson,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-685314,Andrew Saalfrank,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-656458,Lucas Gilbreath,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-670223,Matt Mervis,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
